date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2022-09-21,sh.000001,3116.0065,3129.8245,3091.2966,3117.1774,3122.4058,23297249600,269513754503.3000,3,0.572357,1,-0.167448,0
2022-09-22,sh.000001,3098.7682,3125.6797,3092.8189,3108.9096,3117.1774,22114068900,269978597649.8000,3,0.543304,1,-0.265234,0
2022-09-23,sh.000001,3106.8055,3124.6583,3072.2409,3088.3695,3108.9096,24305771900,285552915205.6000,3,0.597119,1,-0.660685,0
2022-09-26,sh.000001,3067.5689,3102.6544,3048.5143,3051.2260,3088.3695,26269862800,293536440838.5000,3,0.644785,1,-1.202690,0
2022-09-27,sh.000001,3056.3917,3094.0389,3048.3650,3093.8618,3051.2260,23273530300,290065702696.3000,3,0.571195,1,1.397333,0
2022-09-28,sh.000001,3089.0975,3089.0975,3044.8640,3045.0668,3093.8618,23009865000,276039741572.0000,3,0.564364,1,-1.577155,0
2022-09-29,sh.000001,3067.4727,3076.7615,3026.0792,3041.2046,3045.0668,23003041600,276441059417.7000,3,0.564200,1,-0.126835,0
2022-09-30,sh.000001,3042.1664,3054.6129,3021.9309,3024.3905,3041.2046,20411533600,240262768408.9000,3,0.500574,1,-0.552876,0
2022-10-10,sh.000001,3026.9354,3029.4478,2968.2810,2974.1454,3024.3905,24340482800,290120024166.9000,3,0.596888,1,-1.661330,0
2022-10-11,sh.000001,2978.0617,2986.9116,2953.4953,2979.7926,2974.1454,20863595000,246715637025.1000,3,0.511551,1,0.189876,0
2022-10-12,sh.000001,2976.7168,3025.5055,2934.0922,3025.5055,2979.7926,24801355700,306871328764.9000,3,0.608093,1,1.534097,0
2022-10-13,sh.000001,3008.3016,3036.2485,3004.4963,3016.3561,3025.5055,24968328100,317764786734.7000,3,0.611990,1,-0.302409,0
2022-10-14,sh.000001,3035.0341,3084.2724,3035.0341,3071.9868,3016.3561,27730406100,372050694578.9000,3,0.679683,1,1.844301,0
2022-10-17,sh.000001,3060.5176,3087.1944,3052.7149,3084.9423,3071.9868,26260861800,349214469685.4000,3,0.638163,1,0.421730,0
