date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2010-04-08,sz.000430,23.9223499500,24.1987314000,23.7073866000,23.8916409000,23.9223499500,2925636,22815400.6200,1,2.640907,1,-0.128400,-48.329474,18.904185,78.154871,-44.839884,1
2010-04-09,sz.000430,23.9530590000,24.3522766500,23.5845504000,24.3522766500,23.8916409000,3718645,28945317.2600,1,3.356739,1,1.928000,-49.261276,19.268662,79.661713,-45.704406,1
2010-04-12,sz.000430,24.3829857000,25.4578024500,24.3829857000,24.7822033500,24.3522766500,4832745,39156664.3800,1,4.362413,1,1.765400,-50.130958,19.608840,81.068099,-46.511294,1
2010-04-13,sz.000430,24.7822033500,24.8436214500,23.5538413500,23.9223499500,24.7822033500,5166156,40567983.9100,1,4.663375,1,-3.469600,-48.391594,18.928484,78.255327,-44.897519,1
2010-04-14,sz.000430,24.5672400000,25.1200029000,24.2601495000,25.1200029000,23.9223499500,2633503,21414599.0700,1,2.377205,1,5.006400,-50.814279,19.876123,82.173116,-47.145277,1
2010-04-15,sz.000430,25.7956020000,25.9491472500,24.2601495000,24.3829857000,25.1200029000,7013611,57127957.8800,1,6.331032,1,-2.934000,-49.323396,19.292960,79.762169,-45.762041,1
2010-04-16,sz.000430,24.5058219000,25.4270934000,24.1987314000,25.1200029000,24.3829857000,3309801,26811464.7700,1,2.987685,1,3.022700,-50.814279,19.876123,82.173116,-47.145277,1
2010-04-19,sz.000430,25.0585848000,25.1814210000,23.8609318500,23.8609318500,25.1200029000,4066880,32373775.3800,1,3.671083,1,-5.012200,-48.267353,18.879887,78.054415,-44.782249,1
2010-04-20,sz.000430,23.7995137500,24.3829857000,22.7861151000,24.1987314000,23.8609318500,3782669,28815937.6700,1,3.414532,1,1.415700,-48.950675,19.147170,79.159432,-45.416232,1
2010-04-21,sz.000430,23.9837680500,24.5672400000,23.7995137500,24.3215676000,24.1987314000,2711473,21403851.6000,1,2.447587,1,0.507600,-49.199156,19.244363,79.561257,-45.646771,1
2010-04-22,sz.000430,24.1987314000,24.4444038000,23.8302228000,24.1066042500,24.3215676000,2571952,20231212.4700,1,2.321645,1,-0.883800,-48.764315,19.074274,78.858064,-45.243328,1
2010-04-23,sz.000430,23.9223499500,23.9223499500,23.2774599000,23.4002961000,24.1066042500,4219630,32385491.0200,1,3.808967,1,-2.929900,-59.127047,18.069864,-11902.147199,-39.163997,1
2010-04-26,sz.000430,23.2774599000,23.5231323000,22.9703694000,23.0010784500,23.4002961000,2065566,15599233.5400,1,1.864541,1,-1.706000,-58.118318,17.761585,-11699.092194,-38.495845,1
2010-04-27,sz.000430,23.0010784500,23.0010784500,21.9876798000,22.3561884000,23.0010784500,2804304,20342275.3100,1,2.531384,1,-2.803700,-56.488832,17.263597,-11371.080264,-37.416522,1
2010-04-28,sz.000430,22.2640612500,22.6632789000,21.9569707500,22.6018608000,22.3561884000,1981178,14466090.3000,1,1.788366,1,1.098900,-57.109589,17.453307,-11496.037190,-37.827693,1
2010-04-29,sz.000430,22.6018608000,22.8475332000,21.5884621500,21.6805893000,22.6018608000,2383834,17232678.3600,1,2.151835,1,-4.076100,-54.781752,16.741895,-11027.448717,-36.285803,1
2010-04-30,sz.000430,22.3868974500,22.4176065000,21.0664083000,21.3734988000,21.6805893000,2753322,19523141.5200,1,2.485363,1,-1.416400,-54.005807,16.504757,-10871.252560,-35.771840,1
2010-05-04,sz.000430,20.7593178000,21.4963350000,20.6364816000,20.7593178000,21.3734988000,1414416,9711754.5600,1,1.276762,1,-2.873600,-52.453916,16.030483,-10558.860245,-34.743913,1
2010-05-05,sz.000430,20.6671906500,21.3734988000,20.4522273000,21.3734988000,20.7593178000,1204213,8268738.3000,1,1.087017,1,2.958600,-54.005807,16.504757,-10871.252560,-35.771840,1
2010-05-06,sz.000430,21.3734988000,21.3734988000,20.8207359000,20.9435721000,21.3734988000,1394320,9582729.2400,1,1.258622,1,-2.011500,-52.919483,16.172765,-10652.577939,-35.052291,1
2010-05-07,sz.000430,20.6671906500,21.0664083000,20.6057725500,20.8514449500,20.9435721000,1169431,7946744.7100,1,1.055620,1,-0.439900,-52.686700,16.101624,-10605.719092,-34.898102,1
2010-05-10,sz.000430,20.8514449500,21.0664083000,20.0530096500,20.8821540000,20.8514449500,1052967,7101626.4200,1,0.950490,1,0.147300,-52.764294,16.125338,-10621.338708,-34.949499,1
2010-05-11,sz.000430,20.9128630500,21.4349169000,20.5750635000,20.8821540000,20.8821540000,1140042,7801544.5300,1,1.029091,1,0.000000,-52.764294,16.125338,-10621.338708,-34.949499,1
2010-05-12,sz.000430,20.8207359000,21.0971173500,20.3293911000,20.5443544500,20.8821540000,803876,5390784.5200,1,0.725641,1,-1.617600,-51.910754,15.864487,-10449.522935,-34.384139,1
2010-05-13,sz.000430,20.5750635000,20.8514449500,20.2986820500,20.7900268500,20.5443544500,841571,5636265.9700,1,0.759668,1,1.195800,-52.531510,16.054197,-10574.479861,-34.795310,1
